session_id,date,open_time,close_date,building_id,office_id,ext_temp,ext_humidity,ext_light
SE0OFF4615219,2022/01/14,17:00:00,18:00:00,0,OFF46,2,78,2
SE0OFF4615220,2022/01/14,18:00:00,19:00:00,0,OFF46,-2,75,0
SE0OFF4615222,2022/01/14,19:00:00,20:00:00,0,OFF46,-2,75,0
SE0OFF4715224,2022/01/14,08:00:00,16:00:00,0,OFF47,0,77,1
SE0OFF4715226,2022/01/14,16:00:00,17:00:00,0,OFF47,2,78,2
SE0OFF4715228,2022/01/14,17:00:00,18:00:00,0,OFF47,2,78,2
SE0OFF4715229,2022/01/14,18:00:00,19:00:00,0,OFF47,-2,75,0
SE0OFF4715229,2022/01/14,19:00:00,20:00:00,0,OFF47,-2,75,0
SE0OFF4815231,2022/01/14,08:00:00,11:00:00,0,OFF48,0,77,1
SE0OFF4815232,2022/01/14,14:00:00,15:00:00,0,OFF48,2,78,3
SE0OFF4815233,2022/01/14,15:00:00,19:00:00,0,OFF48,2,78,3
SE0OFF4815234,2022/01/14,19:00:00,20:00:00,0,OFF48,-2,75,0
SE0OFF4915235,2022/01/14,11:00:00,16:00:00,0,OFF49,3,80,3
SE0OFF4915236,2022/01/14,16:00:00,18:00:00,0,OFF49,2,78,2
SE0OFF4915237,2022/01/14,18:00:00,19:00:00,0,OFF49,-2,75,0
SE0OFF4915238,2022/01/14,19:00:00,20:00:00,0,OFF49,-2,75,0
SE1OFF015239,2022/01/14,09:00:00,15:00:00,1,OFF0,2,80,0
SE1OFF015239,2022/01/14,15:00:00,16:00:00,1,OFF0,3,82,3
SE1OFF015241,2022/01/14,16:00:00,18:00:00,1,OFF0,3,82,2
SE1OFF015241,2022/01/14,18:00:00,19:00:00,1,OFF0,0,78,0
SE1OFF015243,2022/01/14,19:00:00,20:00:00,1,OFF0,0,78,0
SE1OFF115245,2022/01/14,09:00:00,10:00:00,1,OFF1,2,80,0
SE1OFF115246,2022/01/14,10:00:00,11:00:00,1,OFF1,5,83,3
SE1OFF115246,2022/01/14,17:00:00,18:00:00,1,OFF1,3,82,2
SE1OFF115247,2022/01/14,18:00:00,19:00:00,1,OFF1,0,78,0
SE1OFF115249,2022/01/14,19:00:00,20:00:00,1,OFF1,0,78,0
SE1OFF215249,2022/01/14,09:00:00,16:00:00,1,OFF2,2,80,0
SE1OFF215249,2022/01/14,16:00:00,17:00:00,1,OFF2,3,82,2
SE1OFF215250,2022/01/14,18:00:00,19:00:00,1,OFF2,0,78,0
SE1OFF215251,2022/01/14,19:00:00,20:00:00,1,OFF2,0,78,0
SE1OFF315251,2022/01/14,08:00:00,19:00:00,1,OFF3,2,80,1
SE1OFF315251,2022/01/14,19:00:00,20:00:00,1,OFF3,0,78,0
SE1OFF415253,2022/01/14,10:00:00,18:00:00,1,OFF4,5,83,3
SE1OFF415253,2022/01/14,18:00:00,19:00:00,1,OFF4,0,78,0
SE1OFF415254,2022/01/14,19:00:00,20:00:00,1,OFF4,0,78,0
SE1OFF515254,2022/01/14,14:00:00,15:00:00,1,OFF5,3,82,3
SE1OFF515255,2022/01/14,16:00:00,18:00:00,1,OFF5,3,82,2
SE1OFF515256,2022/01/14,18:00:00,19:00:00,1,OFF5,0,78,0
SE1OFF515257,2022/01/14,19:00:00,20:00:00,1,OFF5,0,78,0
SE1OFF615258,2022/01/14,15:00:00,16:00:00,1,OFF6,3,82,3
SE1OFF615260,2022/01/14,17:00:00,18:00:00,1,OFF6,3,82,2
SE1OFF615261,2022/01/14,18:00:00,19:00:00,1,OFF6,0,78,0
SE1OFF615262,2022/01/14,19:00:00,20:00:00,1,OFF6,0,78,0
SE1OFF715262,2022/01/14,11:00:00,14:00:00,1,OFF7,5,83,3
SE1OFF715263,2022/01/14,15:00:00,16:00:00,1,OFF7,3,82,3
SE1OFF715265,2022/01/14,16:00:00,18:00:00,1,OFF7,3,82,2
SE1OFF715265,2022/01/14,18:00:00,19:00:00,1,OFF7,0,78,0
SE1OFF715265,2022/01/14,19:00:00,20:00:00,1,OFF7,0,78,0
SE1OFF815267,2022/01/14,09:00:00,19:00:00,1,OFF8,2,80,0
SE1OFF815269,2022/01/14,19:00:00,20:00:00,1,OFF8,0,78,0
SE1OFF915271,2022/01/14,08:00:00,09:00:00,1,OFF9,2,80,1
SE1OFF915271,2022/01/14,09:00:00,11:00:00,1,OFF9,2,80,0
SE1OFF915271,2022/01/14,11:00:00,12:00:00,1,OFF9,5,83,3
SE1OFF915272,2022/01/14,12:00:00,13:00:00,1,OFF9,5,83,3
SE1OFF915274,2022/01/14,13:00:00,14:00:00,1,OFF9,5,83,3
SE1OFF915276,2022/01/14,15:00:00,19:00:00,1,OFF9,3,82,3
SE1OFF915278,2022/01/14,19:00:00,20:00:00,1,OFF9,0,78,0
SE1OFF1015278,2022/01/14,08:00:00,12:00:00,1,OFF10,2,80,1
SE1OFF1015280,2022/01/14,12:00:00,18:00:00,1,OFF10,5,83,3
SE1OFF1015280,2022/01/14,18:00:00,19:00:00,1,OFF10,0,78,0
SE1OFF1015282,2022/01/14,19:00:00,20:00:00,1,OFF10,0,78,0
SE1OFF1115284,2022/01/14,13:00:00,14:00:00,1,OFF11,5,83,3
SE1OFF1115286,2022/01/14,17:00:00,18:00:00,1,OFF11,3,82,2
SE1OFF1115286,2022/01/14,18:00:00,19:00:00,1,OFF11,0,78,0
SE1OFF1115286,2022/01/14,19:00:00,20:00:00,1,OFF11,0,78,0
SE1OFF1215286,2022/01/14,08:00:00,13:00:00,1,OFF12,2,80,1
SE1OFF1215287,2022/01/14,13:00:00,15:00:00,1,OFF12,5,83,3
SE1OFF1215289,2022/01/14,16:00:00,17:00:00,1,OFF12,3,82,2
SE1OFF1215289,2022/01/14,17:00:00,18:00:00,1,OFF12,3,82,2
SE1OFF1215289,2022/01/14,18:00:00,19:00:00,1,OFF12,0,78,0
SE1OFF1215289,2022/01/14,19:00:00,20:00:00,1,OFF12,0,78,0
SE1OFF1315289,2022/01/14,08:00:00,18:00:00,1,OFF13,2,80,1
SE1OFF1315289,2022/01/14,18:00:00,19:00:00,1,OFF13,0,78,0
SE1OFF1315289,2022/01/14,19:00:00,20:00:00,1,OFF13,0,78,0
SE1OFF1415290,2022/01/14,09:00:00,18:00:00,1,OFF14,2,80,0
SE1OFF1415292,2022/01/14,18:00:00,19:00:00,1,OFF14,0,78,0
SE1OFF1415294,2022/01/14,19:00:00,20:00:00,1,OFF14,0,78,0
SE1OFF1515294,2022/01/14,08:00:00,09:00:00,1,OFF15,2,80,1
SE1OFF1515294,2022/01/14,09:00:00,10:00:00,1,OFF15,2,80,0
SE1OFF1515294,2022/01/14,12:00:00,16:00:00,1,OFF15,5,83,3
SE1OFF1515296,2022/01/14,17:00:00,18:00:00,1,OFF15,3,82,2
SE1OFF1515298,2022/01/14,18:00:00,19:00:00,1,OFF15,0,78,0
SE1OFF1515299,2022/01/14,19:00:00,20:00:00,1,OFF15,0,78,0
SE1OFF1615300,2022/01/14,11:00:00,19:00:00,1,OFF16,5,83,3
SE1OFF1615301,2022/01/14,19:00:00,20:00:00,1,OFF16,0,78,0
SE1OFF1715301,2022/01/14,15:00:00,16:00:00,1,OFF17,3,82,3
SE1OFF1715302,2022/01/14,16:00:00,17:00:00,1,OFF17,3,82,2
SE1OFF1715304,2022/01/14,17:00:00,18:00:00,1,OFF17,3,82,2
SE1OFF1715304,2022/01/14,18:00:00,19:00:00,1,OFF17,0,78,0
SE1OFF1715304,2022/01/14,19:00:00,20:00:00,1,OFF17,0,78,0
SE1OFF1815306,2022/01/14,08:00:00,18:00:00,1,OFF18,2,80,1
SE1OFF1815307,2022/01/14,18:00:00,19:00:00,1,OFF18,0,78,0
SE1OFF1815309,2022/01/14,19:00:00,20:00:00,1,OFF18,0,78,0
SE1OFF1915311,2022/01/14,15:00:00,16:00:00,1,OFF19,3,82,3
SE1OFF1915312,2022/01/14,16:00:00,17:00:00,1,OFF19,3,82,2
SE1OFF1915313,2022/01/14,18:00:00,19:00:00,1,OFF19,0,78,0
SE1OFF1915315,2022/01/14,19:00:00,20:00:00,1,OFF19,0,78,0
SE1OFF2015317,2022/01/14,10:00:00,14:00:00,1,OFF20,5,83,3
SE1OFF2015318,2022/01/14,14:00:00,15:00:00,1,OFF20,3,82,3
SE1OFF2015320,2022/01/14,15:00:00,16:00:00,1,OFF20,3,82,3
SE1OFF2015321,2022/01/14,16:00:00,17:00:00,1,OFF20,3,82,2
SE1OFF2015321,2022/01/14,17:00:00,19:00:00,1,OFF20,3,82,2
SE1OFF2015321,2022/01/14,19:00:00,20:00:00,1,OFF20,0,78,0
SE1OFF2115322,2022/01/14,11:00:00,12:00:00,1,OFF21,5,83,3
SE1OFF2115324,2022/01/14,14:00:00,15:00:00,1,OFF21,3,82,3
SE1OFF2115326,2022/01/14,15:00:00,17:00:00,1,OFF21,3,82,3
SE1OFF2115326,2022/01/14,18:00:00,19:00:00,1,OFF21,0,78,0
SE1OFF2115326,2022/01/14,19:00:00,20:00:00,1,OFF21,0,78,0
SE1OFF2215326,2022/01/14,16:00:00,19:00:00,1,OFF22,3,82,2
SE1OFF2215328,2022/01/14,19:00:00,20:00:00,1,OFF22,0,78,0
SE1OFF2315328,2022/01/14,10:00:00,11:00:00,1,OFF23,5,83,3
SE1OFF2315329,2022/01/14,11:00:00,12:00:00,1,OFF23,5,83,3
SE1OFF2315330,2022/01/14,16:00:00,19:00:00,1,OFF23,3,82,2
SE1OFF2315332,2022/01/14,19:00:00,20:00:00,1,OFF23,0,78,0
SE1OFF2415333,2022/01/14,09:00:00,11:00:00,1,OFF24,2,80,0
SE1OFF2415333,2022/01/14,11:00:00,12:00:00,1,OFF24,5,83,3
SE1OFF2415333,2022/01/14,14:00:00,15:00:00,1,OFF24,3,82,3
SE1OFF2415334,2022/01/14,16:00:00,17:00:00,1,OFF24,3,82,2
SE1OFF2415335,2022/01/14,17:00:00,18:00:00,1,OFF24,3,82,2
SE1OFF2415337,2022/01/14,18:00:00,19:00:00,1,OFF24,0,78,0
SE1OFF2415337,2022/01/14,19:00:00,20:00:00,1,OFF24,0,78,0
SE1OFF2515338,2022/01/14,15:00:00,17:00:00,1,OFF25,3,82,3
SE1OFF2515339,2022/01/14,17:00:00,19:00:00,1,OFF25,3,82,2
SE1OFF2515339,2022/01/14,19:00:00,20:00:00,1,OFF25,0,78,0
SE1OFF2615339,2022/01/14,08:00:00,14:00:00,1,OFF26,2,80,1
SE1OFF2615340,2022/01/14,14:00:00,17:00:00,1,OFF26,3,82,3
SE1OFF2615342,2022/01/14,17:00:00,18:00:00,1,OFF26,3,82,2
SE1OFF2615343,2022/01/14,18:00:00,19:00:00,1,OFF26,0,78,0
SE1OFF2615344,2022/01/14,19:00:00,20:00:00,1,OFF26,0,78,0
SE1OFF2715345,2022/01/14,08:00:00,10:00:00,1,OFF27,2,80,1
SE1OFF2715347,2022/01/14,13:00:00,19:00:00,1,OFF27,5,83,3
SE1OFF2715348,2022/01/14,19:00:00,20:00:00,1,OFF27,0,78,0
SE1OFF2815349,2022/01/14,08:00:00,09:00:00,1,OFF28,2,80,1
SE1OFF2815349,2022/01/14,11:00:00,12:00:00,1,OFF28,5,83,3
SE1OFF2815349,2022/01/14,13:00:00,14:00:00,1,OFF28,5,83,3
SE1OFF2815349,2022/01/14,15:00:00,19:00:00,1,OFF28,3,82,3
SE1OFF2815349,2022/01/14,19:00:00,20:00:00,1,OFF28,0,78,0
SE1OFF2915351,2022/01/14,11:00:00,12:00:00,1,OFF29,5,83,3
SE1OFF2915353,2022/01/14,12:00:00,13:00:00,1,OFF29,5,83,3
SE1OFF2915355,2022/01/14,14:00:00,15:00:00,1,OFF29,3,82,3
SE1OFF2915355,2022/01/14,18:00:00,19:00:00,1,OFF29,0,78,0
SE1OFF2915357,2022/01/14,19:00:00,20:00:00,1,OFF29,0,78,0
SE1OFF3015359,2022/01/14,11:00:00,15:00:00,1,OFF30,5,83,3
SE1OFF3015359,2022/01/14,15:00:00,18:00:00,1,OFF30,3,82,3
SE1OFF3015361,2022/01/14,18:00:00,19:00:00,1,OFF30,0,78,0
SE1OFF3015362,2022/01/14,19:00:00,20:00:00,1,OFF30,0,78,0
SE1OFF3115364,2022/01/14,10:00:00,11:00:00,1,OFF31,5,83,3
SE1OFF3115364,2022/01/14,11:00:00,12:00:00,1,OFF31,5,83,3
SE1OFF3115366,2022/01/14,14:00:00,15:00:00,1,OFF31,3,82,3
SE1OFF3115368,2022/01/14,15:00:00,16:00:00,1,OFF31,3,82,3
SE1OFF3115370,2022/01/14,16:00:00,17:00:00,1,OFF31,3,82,2
SE1OFF3115370,2022/01/14,17:00:00,18:00:00,1,OFF31,3,82,2
SE1OFF3115371,2022/01/14,18:00:00,19:00:00,1,OFF31,0,78,0
SE1OFF3115371,2022/01/14,19:00:00,20:00:00,1,OFF31,0,78,0
SE1OFF3215373,2022/01/14,11:00:00,16:00:00,1,OFF32,5,83,3
SE1OFF3215374,2022/01/14,16:00:00,17:00:00,1,OFF32,3,82,2
SE1OFF3215376,2022/01/14,17:00:00,18:00:00,1,OFF32,3,82,2
SE1OFF3215377,2022/01/14,18:00:00,19:00:00,1,OFF32,0,78,0
SE1OFF3215377,2022/01/14,19:00:00,20:00:00,1,OFF32,0,78,0
SE1OFF3315379,2022/01/14,08:00:00,14:00:00,1,OFF33,2,80,1
SE1OFF3315381,2022/01/14,14:00:00,16:00:00,1,OFF33,3,82,3
SE1OFF3315383,2022/01/14,18:00:00,19:00:00,1,OFF33,0,78,0
SE1OFF3315385,2022/01/14,19:00:00,20:00:00,1,OFF33,0,78,0
SE1OFF3415385,2022/01/14,12:00:00,13:00:00,1,OFF34,5,83,3
SE1OFF3415386,2022/01/14,18:00:00,19:00:00,1,OFF34,0,78,0
SE1OFF3415387,2022/01/14,19:00:00,20:00:00,1,OFF34,0,78,0
SE1OFF3515389,2022/01/14,08:00:00,10:00:00,1,OFF35,2,80,1
SE1OFF3515391,2022/01/14,10:00:00,11:00:00,1,OFF35,5,83,3
SE1OFF3515393,2022/01/14,11:00:00,12:00:00,1,OFF35,5,83,3
SE1OFF3515393,2022/01/14,13:00:00,14:00:00,1,OFF35,5,83,3
SE1OFF3515393,2022/01/14,18:00:00,19:00:00,1,OFF35,0,78,0
SE1OFF3515394,2022/01/14,19:00:00,20:00:00,1,OFF35,0,78,0
SE1OFF3615395,2022/01/14,11:00:00,12:00:00,1,OFF36,5,83,3
SE1OFF3615395,2022/01/14,12:00:00,13:00:00,1,OFF36,5,83,3
SE1OFF3615395,2022/01/14,15:00:00,16:00:00,1,OFF36,3,82,3
SE1OFF3615396,2022/01/14,16:00:00,17:00:00,1,OFF36,3,82,2
SE1OFF3615396,2022/01/14,17:00:00,18:00:00,1,OFF36,3,82,2
SE1OFF3615396,2022/01/14,18:00:00,19:00:00,1,OFF36,0,78,0
SE1OFF3615397,2022/01/14,19:00:00,20:00:00,1,OFF36,0,78,0
SE1OFF3715398,2022/01/14,15:00:00,16:00:00,1,OFF37,3,82,3
SE1OFF3715398,2022/01/14,16:00:00,18:00:00,1,OFF37,3,82,2
SE1OFF3715398,2022/01/14,18:00:00,19:00:00,1,OFF37,0,78,0
SE1OFF3715399,2022/01/14,19:00:00,20:00:00,1,OFF37,0,78,0
SE1OFF3815401,2022/01/14,10:00:00,18:00:00,1,OFF38,5,83,3
SE1OFF3815401,2022/01/14,18:00:00,19:00:00,1,OFF38,0,78,0
SE1OFF3815402,2022/01/14,19:00:00,20:00:00,1,OFF38,0,78,0
SE1OFF3915403,2022/01/14,18:00:00,19:00:00,1,OFF39,0,78,0
SE1OFF3915404,2022/01/14,19:00:00,20:00:00,1,OFF39,0,78,0
SE1OFF4015404,2022/01/14,14:00:00,15:00:00,1,OFF40,3,82,3
SE1OFF4015406,2022/01/14,15:00:00,16:00:00,1,OFF40,3,82,3
SE1OFF4015406,2022/01/14,16:00:00,17:00:00,1,OFF40,3,82,2
SE1OFF4015408,2022/01/14,17:00:00,18:00:00,1,OFF40,3,82,2
SE1OFF4015408,2022/01/14,18:00:00,19:00:00,1,OFF40,0,78,0
SE1OFF4015410,2022/01/14,19:00:00,20:00:00,1,OFF40,0,78,0
SE1OFF4115411,2022/01/14,08:00:00,09:00:00,1,OFF41,2,80,1
SE1OFF4115412,2022/01/14,11:00:00,12:00:00,1,OFF41,5,83,3
SE1OFF4115414,2022/01/14,12:00:00,13:00:00,1,OFF41,5,83,3
SE1OFF4115416,2022/01/14,14:00:00,15:00:00,1,OFF41,3,82,3
SE1OFF4115416,2022/01/14,15:00:00,17:00:00,1,OFF41,3,82,3
SE1OFF4115418,2022/01/14,17:00:00,19:00:00,1,OFF41,3,82,2
SE1OFF4115419,2022/01/14,19:00:00,20:00:00,1,OFF41,0,78,0
SE1OFF4215421,2022/01/14,08:00:00,09:00:00,1,OFF42,2,80,1
SE1OFF4215421,2022/01/14,13:00:00,14:00:00,1,OFF42,5,83,3
SE1OFF4215422,2022/01/14,14:00:00,17:00:00,1,OFF42,3,82,3
SE1OFF4215424,2022/01/14,17:00:00,18:00:00,1,OFF42,3,82,2
SE1OFF4215425,2022/01/14,18:00:00,19:00:00,1,OFF42,0,78,0
SE1OFF4215426,2022/01/14,19:00:00,20:00:00,1,OFF42,0,78,0
SE1OFF4315427,2022/01/14,08:00:00,09:00:00,1,OFF43,2,80,1
SE1OFF4315428,2022/01/14,10:00:00,12:00:00,1,OFF43,5,83,3
SE1OFF4315428,2022/01/14,13:00:00,14:00:00,1,OFF43,5,83,3
SE1OFF4315429,2022/01/14,15:00:00,16:00:00,1,OFF43,3,82,3
SE1OFF4315431,2022/01/14,16:00:00,17:00:00,1,OFF43,3,82,2
SE1OFF4315433,2022/01/14,17:00:00,18:00:00,1,OFF43,3,82,2
SE1OFF4315435,2022/01/14,18:00:00,19:00:00,1,OFF43,0,78,0
SE1OFF4315436,2022/01/14,19:00:00,20:00:00,1,OFF43,0,78,0
SE1OFF4415438,2022/01/14,09:00:00,13:00:00,1,OFF44,2,80,0
SE1OFF4415440,2022/01/14,14:00:00,17:00:00,1,OFF44,3,82,3
SE1OFF4415442,2022/01/14,17:00:00,19:00:00,1,OFF44,3,82,2
SE1OFF4415442,2022/01/14,19:00:00,20:00:00,1,OFF44,0,78,0
SE1OFF4515442,2022/01/14,09:00:00,11:00:00,1,OFF45,2,80,0
SE1OFF4515444,2022/01/14,11:00:00,12:00:00,1,OFF45,5,83,3
SE1OFF4515446,2022/01/14,12:00:00,13:00:00,1,OFF45,5,83,3
SE1OFF4515448,2022/01/14,13:00:00,14:00:00,1,OFF45,5,83,3
SE1OFF4515449,2022/01/14,14:00:00,15:00:00,1,OFF45,3,82,3
SE1OFF4515450,2022/01/14,15:00:00,19:00:00,1,OFF45,3,82,3
SE1OFF4515451,2022/01/14,19:00:00,20:00:00,1,OFF45,0,78,0
SE1OFF4615452,2022/01/14,13:00:00,16:00:00,1,OFF46,5,83,3
SE1OFF4615453,2022/01/14,17:00:00,18:00:00,1,OFF46,3,82,2
SE1OFF4615455,2022/01/14,18:00:00,19:00:00,1,OFF46,0,78,0
SE1OFF4615456,2022/01/14,19:00:00,20:00:00,1,OFF46,0,78,0
SE1OFF4715458,2022/01/14,10:00:00,12:00:00,1,OFF47,5,83,3
SE1OFF4715459,2022/01/14,12:00:00,19:00:00,1,OFF47,5,83,3
SE1OFF4715460,2022/01/14,19:00:00,20:00:00,1,OFF47,0,78,0
SE1OFF4815461,2022/01/14,08:00:00,16:00:00,1,OFF48,2,80,1
SE1OFF4815462,2022/01/14,16:00:00,17:00:00,1,OFF48,3,82,2
SE1OFF4815464,2022/01/14,17:00:00,18:00:00,1,OFF48,3,82,2
SE1OFF4815465,2022/01/14,18:00:00,19:00:00,1,OFF48,0,78,0
SE1OFF4815465,2022/01/14,19:00:00,20:00:00,1,OFF48,0,78,0
SE1OFF4915465,2022/01/14,10:00:00,15:00:00,1,OFF49,5,83,3
SE1OFF4915467,2022/01/14,16:00:00,17:00:00,1,OFF49,3,82,2
SE1OFF4915468,2022/01/14,18:00:00,19:00:00,1,OFF49,0,78,0
SE1OFF4915470,2022/01/14,19:00:00,20:00:00,1,OFF49,0,78,0
SE2OFF015472,2022/01/14,13:00:00,17:00:00,2,OFF0,-1,49,3
SE2OFF015473,2022/01/14,18:00:00,19:00:00,2,OFF0,-6,44,0
SE2OFF015473,2022/01/14,19:00:00,20:00:00,2,OFF0,-6,44,0
SE2OFF115474,2022/01/14,14:00:00,15:00:00,2,OFF1,-3,48,3
SE2OFF115476,2022/01/14,15:00:00,16:00:00,2,OFF1,-3,48,3
SE2OFF115477,2022/01/14,16:00:00,17:00:00,2,OFF1,-3,48,2
SE2OFF115479,2022/01/14,17:00:00,18:00:00,2,OFF1,-3,48,2
SE2OFF115480,2022/01/14,18:00:00,19:00:00,2,OFF1,-6,44,0
SE2OFF115480,2022/01/14,19:00:00,20:00:00,2,OFF1,-6,44,0
SE2OFF215482,2022/01/14,08:00:00,11:00:00,2,OFF2,-4,46,1
SE2OFF215482,2022/01/14,11:00:00,12:00:00,2,OFF2,-1,49,3
SE2OFF215483,2022/01/14,12:00:00,13:00:00,2,OFF2,-1,49,3
SE2OFF215485,2022/01/14,13:00:00,19:00:00,2,OFF2,-1,49,3
SE2OFF215487,2022/01/14,19:00:00,20:00:00,2,OFF2,-6,44,0
SE2OFF315488,2022/01/14,08:00:00,10:00:00,2,OFF3,-4,46,1
SE2OFF315488,2022/01/14,10:00:00,14:00:00,2,OFF3,-1,49,3
SE2OFF315489,2022/01/14,14:00:00,15:00:00,2,OFF3,-3,48,3
SE2OFF315489,2022/01/14,15:00:00,16:00:00,2,OFF3,-3,48,3
SE2OFF315491,2022/01/14,16:00:00,18:00:00,2,OFF3,-3,48,2
SE2OFF315492,2022/01/14,18:00:00,19:00:00,2,OFF3,-6,44,0
SE2OFF315494,2022/01/14,19:00:00,20:00:00,2,OFF3,-6,44,0
SE2OFF415494,2022/01/14,08:00:00,09:00:00,2,OFF4,-4,46,1
SE2OFF415495,2022/01/14,15:00:00,18:00:00,2,OFF4,-3,48,3
SE2OFF415495,2022/01/14,18:00:00,19:00:00,2,OFF4,-6,44,0
SE2OFF415497,2022/01/14,19:00:00,20:00:00,2,OFF4,-6,44,0
SE2OFF515498,2022/01/14,08:00:00,09:00:00,2,OFF5,-4,46,1
SE2OFF515500,2022/01/14,10:00:00,14:00:00,2,OFF5,-1,49,3
SE2OFF515502,2022/01/14,14:00:00,15:00:00,2,OFF5,-3,48,3
SE2OFF515504,2022/01/14,15:00:00,18:00:00,2,OFF5,-3,48,3
SE2OFF515505,2022/01/14,18:00:00,19:00:00,2,OFF5,-6,44,0
SE2OFF515505,2022/01/14,19:00:00,20:00:00,2,OFF5,-6,44,0
SE2OFF615505,2022/01/14,15:00:00,16:00:00,2,OFF6,-3,48,3
SE2OFF615507,2022/01/14,16:00:00,17:00:00,2,OFF6,-3,48,2
SE2OFF615508,2022/01/14,17:00:00,18:00:00,2,OFF6,-3,48,2
SE2OFF615508,2022/01/14,18:00:00,19:00:00,2,OFF6,-6,44,0
SE2OFF615508,2022/01/14,19:00:00,20:00:00,2,OFF6,-6,44,0
SE2OFF715509,2022/01/14,08:00:00,12:00:00,2,OFF7,-4,46,1
SE2OFF715510,2022/01/14,12:00:00,14:00:00,2,OFF7,-1,49,3
SE2OFF715511,2022/01/14,14:00:00,16:00:00,2,OFF7,-3,48,3
SE2OFF715513,2022/01/14,16:00:00,17:00:00,2,OFF7,-3,48,2
SE2OFF715513,2022/01/14,17:00:00,18:00:00,2,OFF7,-3,48,2
SE2OFF715515,2022/01/14,18:00:00,19:00:00,2,OFF7,-6,44,0
SE2OFF715515,2022/01/14,19:00:00,20:00:00,2,OFF7,-6,44,0
SE2OFF815517,2022/01/14,08:00:00,18:00:00,2,OFF8,-4,46,1
SE2OFF815518,2022/01/14,18:00:00,19:00:00,2,OFF8,-6,44,0
SE2OFF815520,2022/01/14,19:00:00,20:00:00,2,OFF8,-6,44,0
SE2OFF915522,2022/01/14,09:00:00,14:00:00,2,OFF9,-4,46,0
SE2OFF915523,2022/01/14,15:00:00,16:00:00,2,OFF9,-3,48,3
SE2OFF915525,2022/01/14,16:00:00,17:00:00,2,OFF9,-3,48,2
SE2OFF915527,2022/01/14,17:00:00,18:00:00,2,OFF9,-3,48,2
SE2OFF915528,2022/01/14,18:00:00,19:00:00,2,OFF9,-6,44,0
SE2OFF915529,2022/01/14,19:00:00,20:00:00,2,OFF9,-6,44,0
SE2OFF1015531,2022/01/14,10:00:00,12:00:00,2,OFF10,-1,49,3
SE2OFF1015532,2022/01/14,12:00:00,13:00:00,2,OFF10,-1,49,3
SE2OFF1015534,2022/01/14,18:00:00,19:00:00,2,OFF10,-6,44,0
SE2OFF1015534,2022/01/14,19:00:00,20:00:00,2,OFF10,-6,44,0
SE2OFF1115534,2022/01/14,08:00:00,16:00:00,2,OFF11,-4,46,1
SE2OFF1115536,2022/01/14,17:00:00,18:00:00,2,OFF11,-3,48,2
SE2OFF1115537,2022/01/14,18:00:00,19:00:00,2,OFF11,-6,44,0
SE2OFF1115539,2022/01/14,19:00:00,20:00:00,2,OFF11,-6,44,0
SE2OFF1215539,2022/01/14,08:00:00,17:00:00,2,OFF12,-4,46,1
SE2OFF1215540,2022/01/14,17:00:00,18:00:00,2,OFF12,-3,48,2
SE2OFF1215540,2022/01/14,18:00:00,19:00:00,2,OFF12,-6,44,0
SE2OFF1215541,2022/01/14,19:00:00,20:00:00,2,OFF12,-6,44,0
SE2OFF1315541,2022/01/14,11:00:00,17:00:00,2,OFF13,-1,49,3
SE2OFF1315542,2022/01/14,17:00:00,18:00:00,2,OFF13,-3,48,2
SE2OFF1315544,2022/01/14,18:00:00,19:00:00,2,OFF13,-6,44,0
SE2OFF1315544,2022/01/14,19:00:00,20:00:00,2,OFF13,-6,44,0
SE2OFF1415545,2022/01/14,12:00:00,14:00:00,2,OFF14,-1,49,3
SE2OFF1415547,2022/01/14,15:00:00,16:00:00,2,OFF14,-3,48,3
SE2OFF1415549,2022/01/14,17:00:00,18:00:00,2,OFF14,-3,48,2
SE2OFF1415551,2022/01/14,18:00:00,19:00:00,2,OFF14,-6,44,0
SE2OFF1415552,2022/01/14,19:00:00,20:00:00,2,OFF14,-6,44,0
SE2OFF1515553,2022/01/14,14:00:00,19:00:00,2,OFF15,-3,48,3
SE2OFF1515555,2022/01/14,19:00:00,20:00:00,2,OFF15,-6,44,0
SE2OFF1615555,2022/01/14,12:00:00,13:00:00,2,OFF16,-1,49,3
SE2OFF1615557,2022/01/14,13:00:00,18:00:00,2,OFF16,-1,49,3
SE2OFF1615559,2022/01/14,18:00:00,19:00:00,2,OFF16,-6,44,0
SE2OFF1615561,2022/01/14,19:00:00,20:00:00,2,OFF16,-6,44,0
SE2OFF1715563,2022/01/14,09:00:00,17:00:00,2,OFF17,-4,46,0
SE2OFF1715563,2022/01/14,18:00:00,19:00:00,2,OFF17,-6,44,0
SE2OFF1715565,2022/01/14,19:00:00,20:00:00,2,OFF17,-6,44,0
SE2OFF1815567,2022/01/14,15:00:00,16:00:00,2,OFF18,-3,48,3
SE2OFF1815568,2022/01/14,16:00:00,18:00:00,2,OFF18,-3,48,2
SE2OFF1815569,2022/01/14,18:00:00,19:00:00,2,OFF18,-6,44,0
SE2OFF1815571,2022/01/14,19:00:00,20:00:00,2,OFF18,-6,44,0
SE2OFF1915571,2022/01/14,15:00:00,18:00:00,2,OFF19,-3,48,3
SE2OFF1915571,2022/01/14,18:00:00,19:00:00,2,OFF19,-6,44,0
SE2OFF1915572,2022/01/14,19:00:00,20:00:00,2,OFF19,-6,44,0
SE2OFF2015572,2022/01/14,10:00:00,13:00:00,2,OFF20,-1,49,3
